0.0555758959579171,0.00171631394190516,0.0029032285287511,0.00171631394190516,0.00171631394190516,0.00762279521042136,0.00171631394190516,0.0380925248733939,0.00171631394190516,0.0271774837284963
0.0430938917630651,0.00228126082884459,0.00394623612332998,0.00227732771767041,0.0022680974006124,0.000231528645919038,5.66373523716765e-05,0.011710029602589,5.66373523716765e-05,0.00290996734020539
0.0424158532319258,9.82208678071535e-05,0.00240341593928016,6.719358999448e-05,0.00382055374974123,5.73646137993454e-06,1.46363612207019e-06,0.0154373021597653,1.46363612207019e-06,0.00292753305378771
0.0453030488360176,2.50187145002898e-06,0.00226796084066618,1.64410764740454e-06,0.00336864893787526,0.00315653057671609,3.79787204991328e-08,0.0127093768237181,3.79787204991328e-08,0.000114406107141125
0.0310880348653218,0.00221464584316173,0.00227971534377904,0.00226792154151075,0.00434952446152176,0.000408353136616354,9.83046853292387e-10,0.01518661720994,9.83046853292387e-10,2.79097756884282e-06
0.0283112072400486,0.000543656533340982,0.00226687566182947,0.000238730334230016,0.00350452058408105,0.00226655574130725,0.00296457321126448,0.0164146746366364,2.52185287745245e-11,0.00574023815796361
0.0243780453883764,1.68978207034179e-05,0.00318481195162376,6.36193961893413e-06,0.00397655988983637,0.000252995592296638,0.00560657202193248,0.0139742478568375,6.38618110486764e-13,0.00522055179840396
0.0247487391316269,4.0862327454976e-07,0.00212799607753578,1.58173454779343e-07,0.00227453643656342,6.67034850127177e-06,0.00285997302656706,0.0101306246445121,1.59365291239155e-14,0.00418569825568854
0.023464340501937,0.00227796190323833,0.00250734536678713,0.00135397569619934,0.00224062944185116,1.63743876937506e-07,0.00364155521271009,0.0147423079788965,3.91389157275425e-16,0.00225231492739477
0.0281879069796256,0.000106709528383549,0.00512362346759069,0.00183468944936416,0.00395669601502452,0.00227945451207074,0.0192948553297446,0.0117557994535175,0.00224009392480531,0.00293167787412911
0.0243103546600235,2.63764910048249e-06,0.000533192188745378,3.41744981702171e-05,0.00363009494804635,6.77330760136549e-05,0.0306839546978503,0.021036852242567,0.000427026256699858,0.00790050809500963
0.0303839031749506,0.0716943185310634,0.0166491251252745,8.85625397196404e-07,0.00228257491068706,1.65874548919009e-06,0.0767364617404955,0.0184634506872889,0.0602842250215153,0.0178000215180911
0.0300957472376513,0.0955014245116262,0.0670397334520247,0.0226147026860144,0.00918252579991486,0.00432444777081924,0.122190296796947,0.0251219084432717,0.0989503335967059,0.00863937972451572
0.0320612768316501,0.0520775992196045,0.102336995874541,0.0287313798563438,0.0109524502337098,0.00488007044447833,0.359862779216253,0.0315533184513342,0.0521778589622047,0.0128867688784885
0.0239075568001577,0.00999803981530187,0.0442388815429267,0.00738832668998182,0.00293609212407025,0.00214698040828771,0.158562044060173,0.030763923669072,0.0602265410049382,0.0133354183368411
0.0300199801672626,0.000280409629453263,0.0100432774017114,0.000258812258931474,0.00375784487018806,6.40312721781915e-05,0.0244288310036238,0.0186434813780991,0.0145309185088527,0.00722335760672762
0.0235223436789545,6.77803703625685e-06,0.0205287056763919,6.39975760866526e-06,0.00217045544253789,1.54683350123734e-06,0.0567831217914738,0.0179400466954567,0.0565460776962523,0.00878986299610524
0.0321020310256684,0.00223962714069783,0.0192092966757886,0.00302117051277283,0.00227389779121816,0.00361006274430163,0.0541835481268216,0.0155917045755467,0.0907292106383169,0.0338335945503744
0.0317438330463169,0.0293124991067752,0.00532310579511632,0.00256297115974919,0.00382666091309225,0.000727237512060949,0.0701242291193717,0.0226842638863097,0.0501894594803722,0.0876029784684263
0.0276086434536813,0.0017316659107574,0.0043737838553218,9.27715741047131e-05,0.002340243909284,2.03278692831466e-05,0.03826602203418,0.013405453519836,0.00345362529716573,0.0157942285063725
0.0124626545649608,4.32141322034195e-05,0.00140678808268333,0.00227807564830178,6.86460026555694e-05,5.12753794515192e-07,0.0188322661096257,0.00969592243179687,8.99586857968129e-05,0.000497925308756245
0.0571958996258801,1.0970018890905e-06,0.00382994967872186,0.00226541085825769,0.00313299297917974,1.27388102546724e-08,0.0256412401175934,0.0181443040409734,2.33118257433475e-06,0.00645230179675151
